"AGB";"yield";"LAI"
172,6085927923;0;0,618847874406877
173,450751304324;0;0,619089508793245
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,450751304324;0;0,621905351618878
173,587733822983;0;0,621905351618878
173,700914810019;0;0,62236318727473
173,700914810019;0;0,62274143339672
173,700914810019;0;0,62274143339672
173,700914810019;0;0,62274143339672
173,700914810019;0;0,62274143339672
175,665892527268;0;0,62274143339672
175,665892527268;0;0,629302850831972
176,97642619762;0;0,629302850831972
176,97642619762;0;0,63367323065394
178,046006073083;0;0,63367323065394
178,046006073083;0;0,637236681292163
178,206567419688;0;0,637236681292163
180,087438753894;0;0,637771350059815
183,454574509689;0;0,644029533786961
184,882850994097;0;0,655209442723782
189,951918219622;0;0,659942663578201
189,951918219622;0;0,67669765091858
190,705149563729;0;0,67669765091858
190,705149563729;0;0,679181542921742
190,705149563729;0;0,679181542921742
190,705149563729;0;0,679181542921742
190,705149563729;0;0,679181542921742
191,07812912649;0;0,679181542921742
191,07812912649;0;0,680410944349048
192,163920812335;0;0,680410944349048
196,564911974708;0;0,683987803071339
197,265641556555;0;0,698453948618673
197,265641556555;0;0,70075256399497
197,265641556555;0;0,70075256399497
197,265641556555;0;0,70075256399497
197,265641556555;0;0,70075256399497
197,265641556555;0;0,70075256399497
197,265641556555;0;0,70075256399497
197,265641556555;0;0,70075256399497
198,083828440375;0;0,70075256399497
198,879040095006;0;0,703434846444416
201,643433383273;0;0,706040126740097
202,302191289298;0;0,715083974909719
204,243028337828;0;0,717236184327496
205,858988822835;0;0,723570448963843
206,488235407206;0;0,728836923324106
207,06617506058;0;0,730885819944691
208,258440015623;0;0,732766747037249
208,258440015623;0;0,736644273265023
208,258440015623;0;0,736644273265023
208,258440015623;0;0,736644273265023
209,411555390497;0;0,736644273265023
209,411555390497;0;0,740390959224514
209,776998588638;0;0,740390959224514
209,845123866729;0;0,741577630960466
210,621385476993;0;0,741798809855264
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
210,621385476993;0;0,744318208121943
212,397219552969;0;0,744318208121943
214,236055659683;0;0,750075891619198
214,236055659683;0;0,756029229004849
215,671259276702;0;0,756029229004849
215,671259276702;0;0,760669701667921
215,671259276702;0;0,760669701667921
215,671259276702;0;0,760669701667921
215,671259276702;0;0,760669701667921
215,671259276702;0;0,760669701667921
215,671259276702;0;0,760669701667921
218,306045040219;0;0,760669701667921
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
218,306045040219;0;0,769174950686636
219,880834381506;0;0,769174950686636
220,067538067188;0;0,774249913475875
220,067538067188;0;0,774851166475327
221,902444619433;0;0,774851166475327
223,492384825001;0;0,78075544946681
223,492384825001;0;0,785864486358258
223,492384825001;0;0,785864486358258
224,766583604062;0;0,785864486358258
224,863003948637;0;0,789954246793394
224,863003948637;0;0,79026355485843
226,206447691393;0;0,79026355485843
228,948552570838;0;0,794570724137846
228,948552570838;0;0,803347739348876
228,948552570838;0;0,803347739348876
228,948552570838;0;0,803347739348876
228,948552570838;0;0,803347739348876
228,948552570838;0;0,803347739348876
228,948552570838;0;0,803347739348876
228,948552570838;0;0,803347739348876
228,948552570838;0;0,803347739348876
230,338125737888;0;0,803347739348876
231,960258855793;0;0,807788183354399
232,039049081668;0;0,81296554248272
232,43291137391;0;0,813216846038914
232,508762051506;0;0,814472842993938
232,508762051506;0;0,814714679604825
232,508762051506;0;0,814714679604825
232,508762051506;0;0,814714679604825
232,769435229375;0;0,814714679604825
235,175731462877;0;0,815545678545508
235,175731462877;0;0,823208522491124
